Report generated on: 03-27-2024 11:32:28
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"","total energy consumption (quad Btu)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.44-2-HKG-QBTU.A","        Hong Kong","0.26505426593153","0.27446192165357475","0.2925789124900977","0.33050718826910913","0.352230577887354","0.3646113794791932","0.39920501442376866","0.44396105206642716","0.4794430903316869","0.49311753824273774","0.5312268298135999","0.5573046486635238","0.6134942723109567","0.6571920781253661","0.6543733691092545","0.6785665739701255","0.6871697076905533","0.6807618563199217","0.7157279097574024","0.9087078203642301","0.8596370571595853","0.87009537815292","0.903680830296711","0.9365152489159176","1.0434468095796219","1.0252166588538918","1.08351498328664","1.1558864278189942","1.0863682817187652","1.2546824991705832","1.3398023221979507","1.2593105060610728","1.187772010516631","1.2089616804028762","1.1697275587691558","1.2757019598387718","1.3056935249245505","1.3372560524501533","1.3435378118801862","1.2804034137205433","0.9628037346627766","1.2305450655191483"
"INTL.44-2-HUN-QBTU.A","        Hungary","1.1689327865623063","1.1547863110334022","1.1497876491820749","1.168192459505712","1.135357236895751","1.2035555389185129","1.2038829018102715","1.2259189291594044","1.2041847919238926","1.2088836276231374","1.1415761580815662","1.114355112353254","1.0133361176213576","1.0348063703731822","1.0300927059827412","1.0398591030939672","1.07178458554963","1.0483817374882636","1.0436167628754063","1.038562652086916","1.0113263960959584","1.0454785372632516","1.0416659783931725","1.0660032475119992","1.073330937145545","1.1507981752604886","1.1378554484969683","1.1047725823384433","1.099413301042511","1.0209645005904677","1.0427910873370556","1.0123263320815046","0.9493077306552917","0.920429398968509","0.9379647909601503","0.9804915050868207","0.9948895982500165","1.040676351934499","1.0584852602820047","1.055658690464578","1.041176993351615","1.083207327334203"
"INTL.44-2-ISL-QBTU.A","        Iceland","0.056477767023482194","0.05628206306678416","0.057707966374500604","0.06283828692955583","0.06611101485999756","0.0655964242493596","0.06831348358647577","0.07045350238712417","0.07454828273635664","0.07704632802131238","0.07716645213984837","0.07548514855338102","0.07678602299224409","0.07951219034821455","0.08480269827900587","0.08342326146848292","0.08867880040358292","0.09187590636866093","0.09993678498936931","0.10904398948196231","0.11622549750515444","0.11895669366364403","0.12246044219647925","0.12272647973497466","0.12502184681713688","0.12559987590112928","0.138682449485187","0.1591624362284904","0.1992156660373314","0.19836617385728195","0.19758859251645908","0.19744626042166763","0.1983336932245402","0.20684367285983862","0.2054447227183874","0.21284155965569576","0.21168680761598363","0.22168797429152817","0.22974060737491453","0.2156278246142526","0.1958357059996844","0.2016719224893072"
"INTL.44-2-IND-QBTU.A","        India","3.753147288288693","4.204146550766918","4.35672019065331","4.598949641885046","4.994465476486517","5.250769523516771","5.67988118965609","5.956548461199772","6.589637793697508","6.946077442352296","7.420311771940324","7.785671440986003","8.181045886912118","8.49102522041042","9.098108037158632","9.64469287585382","10.075051665244219","10.599827894939438","10.730784028920327","11.41689736252612","12.207183004452826","12.420407144985905","13.058981722343175","13.468835938721625","14.600033685588265","15.430190290539354","16.721657924974853","17.971036567175034","19.109744511965246","20.798171377599896","22.201383939498744","23.12638727285241","24.28640881638122","24.95909723624057","26.635348360367523","27.162714792618182","28.14120365561469","29.35569463827902","31.2063712190047","31.749052291081103","29.95816198720546","31.962516105768433"
"INTL.44-2-IDN-QBTU.A","        Indonesia","1.1571370178609388","1.2594068639633849","1.2950618053658771","1.3699879571543199","1.4544753754406754","1.5492944676701585","1.6455501698049808","1.7275328970888373","1.8690743900430895","2.09633343077448","2.310408641914239","2.5739818866157185","2.658188794328225","2.81901124463368","2.987872832662173","3.143598219288948","3.397800584928369","3.587885456913689","3.432040830240661","3.807007174166254","4.151283837797385","3.982633119222907","4.091547717222991","4.206365654323389","4.387836322506101","4.575111598766475","4.729009251953362","5.16171276771566","5.3983097180222925","5.655238594223061","6.1865229524408","6.09457511473806","6.38506557965673","6.539018068036159","6.75275830626973","6.7795734837647545","6.867822017037501","7.108436614607438","7.698004738879609","8.035205978551945","7.437583539525766","8.142440781392361"
"INTL.44-2-IRN-QBTU.A","        Iran","1.6022632569901074","1.4948423992380624","1.7281567482189442","2.1030238541575295","2.2293362048056795","2.4080624070064576","2.422930466462858","2.5317070344068875","2.702355715108658","2.9669857928730727","3.0117127680121363","3.222697458585919","3.353617292181143","3.4739129300691545","3.670930229016879","3.8154786189909946","3.9122171222209046","4.425128974850474","4.579280138097616","4.60923417876591","5.144895123706727","5.575352383448169","5.913722595905301","6.1518810089437","6.421278805549836","7.34526949978674","7.7454069001636885","8.018102812305374","8.1508911196446","9.113691409535885","9.032480440145497","9.227922679323257","9.613375230240544","9.817213927604534","10.416720588523456","10.655393982306654","10.87725087312972","11.383592941533315","11.88447052231067","11.91806201945148","11.702625220934664","12.050347577309893"
"INTL.44-2-IRQ-QBTU.A","        Iraq","0.5293732609139057","0.48102929419443796","0.46233391575019017","0.5505725700198629","0.5330864103227496","0.5726839529462449","0.620907014","0.637388756","0.767128198","0.824758528","0.9150716695384618","0.599155862","0.837043908","0.962282442","1.100528594","1.127030198","1.1234248182","1.03829050525","1.05212581375","1.0707660089","1.00873526143","1.0226710686199998","1.0407761224499992","0.818537041949999","1.0131950591899994","1.0986858746300008","1.07750084367","0.9854514960630322","1.0973882075300003","1.3142428518028264","1.3585819479312","1.4014090655384","1.62654633203","1.728490974095","1.663506700525","1.43480698461","1.768347217988429","2.3646147786959992","2.630779714324999","2.5318119595790987","2.1635631518015455","2.0882965641203004"
"INTL.44-2-IRL-QBTU.A","        Ireland","0.3231713819308178","0.313294796560522","0.3105406668287147","0.2990064636227733","0.30413997850010793","0.31088853805373734","0.33626131008138466","0.33563990223000817","0.3281674894864401","0.3459565089288278","0.36667842544514095","0.38090490868164845","0.3797760038059963","0.3965967501806376","0.4138834374600884","0.42390735106541855","0.45361825148191426","0.47945247611706604","0.5179156744358807","0.5569758537411588","0.5983180146988706","0.6219156950658686","0.6184636311631634","0.6128922718127775","0.6386214731018993","0.6656235022064926","0.6883242451934919","0.6798505628345582","0.6814827403049235","0.6146739829461196","0.6339734173457555","0.5897655112280302","0.5761759288546238","0.5754506483377606","0.572260871204673","0.5883165447994553","0.6155024928470313","0.6259733592064669","0.6598453237109304","0.6509006476694604","0.6230065056154586","0.621480648481214"
"INTL.44-2-ISR-QBTU.A","        Israel","0.355489502","0.360903568","0.37631468002588325","0.3693403758675508","0.337175590373348","0.35648198786655105","0.3849219181109334","0.4228498195520608","0.4449805299830061","0.4593474268408837","0.4734593079360829","0.4835731701408927","0.5073126881757384","0.5638204743988066","0.5996821603228093","0.643843917779903","0.659895577469584","0.6945507546178751","0.7042441648300349","0.7149223642690202","0.7790915319154584","0.7714642876958642","0.8177458630430557","0.8421442084684383","0.852392293046502","0.8177053338711332","0.845618829875139","0.8817737545924061","0.8619617571360868","0.8733699055760737","0.9393283201749622","0.9284131150919662","1.0008223114487873","0.9205877668197221","0.9721534241345368","1.0131299005002785","1.0331426002241146","1.070955104495473","1.0505151851442747","1.0155156420642968","0.9701661467896886","1.0307586387657526"
"INTL.44-2-ITA-QBTU.A","        Italy","6.200378188792193","6.062204571399985","5.925696451310254","5.839715309743193","5.993145987069572","6.012377776199237","6.116582479184597","6.327249188591099","6.499275033352941","6.676639385319065","6.7254391769933655","6.877617934213087","6.885745162598694","6.839415074189558","6.7841374813561455","7.080247623157002","7.124012845204615","7.209901389550578","7.4147498118152635","7.53040300756616","7.575131971060857","7.63437347690826","7.6610815720317795","7.90787538694096","8.07920227106455","8.126640311530009","8.078526445353576","7.966548956540991","7.919997934660842","7.377666531499998","7.67577899928394","7.521403432804447","7.2507358337554955","6.915103987136211","6.692744596509758","6.768650096091406","6.712011519888116","6.775515910620522","6.818104913856606","6.537244785265708","6.0603788587079","6.569956016672447"
"INTL.44-2-JAM-QBTU.A","        Jamaica","0.11605116270120606","0.10068939740421123","0.08580653852472728","0.09029780745459216","0.07685659990207251","0.06794673131704664","0.0674939845","0.0741795735","0.0837842104","0.09743786248130418","0.10197329866121103","0.10643825320618774","0.11513024603153707","0.11686800302628089","0.12050987361623432","0.1343443575262809","0.1384570791214905","0.14458986098656038","0.14784299780665353","0.1514011207616768","0.14744347917931153","0.1496011634966024","0.14893595880853544","0.15521664351527756","0.15184420245096286","0.15657209694777025","0.1788628832150932","0.1821763538974502","0.15492934436669384","0.12180691236540978","0.11190540541580342","0.11855655478421451","0.11109454785898414","0.1208596923830681","0.11908831967815388","0.12282956508492927","0.12716148191753682","0.11444046864128926","0.1183473106867068","0.14773293025680753","0.1164349650331331","0.11805715841372989"
"INTL.44-2-JPN-QBTU.A","        Japan","15.80890506090549","15.79021129644801","15.27185632432487","15.056979558522599","16.040603697783283","16.07079464028208","16.176852090015743","16.58919819180684","17.611760435276796","18.148446120888167","19.258585642599023","19.732875673245573","19.820021459220325","20.09168173398864","20.808218729522945","21.48917169046604","21.870869647538726","22.24979796947862","21.845363996912877","22.273261740495176","22.2718320623892","22.073518895246536","21.89414122333656","22.032944611629155","22.341341559725006","22.47295562807721","22.63235206505529","22.456745031277546","21.477417868038668","20.529337652050906","21.503885275996577","20.8232345845046","20.341555264539828","20.311578526835774","19.789064077507884","19.376048415519275","19.409626039898672","19.468012198508347","19.273626430764843","18.945453824214525","17.715348959611916","18.125241938225248"
"INTL.44-2-JOR-QBTU.A","        Jordan","0.07782454378529834","0.09229524244549207","0.1048809573291315","0.1111738147665431","0.1177884987055014","0.1215868464990072","0.129563319","0.139507294","0.1309051362","0.1348313485","0.143842141","0.136369398","0.1607236184","0.1589983755","0.18271856502451814","0.1915293674474416","0.20584028848339228","0.198937907269343","0.21276225394026144","0.21495872877502295","0.22636100740951834","0.21741550192232018","0.22801699550061505","0.24898968661029203","0.2705035555561028","0.29368760960463036","0.30365969832362383","0.2920341933807465","0.28132827427320073","0.2925691324875924","0.30451897394879474","0.318877469415823","0.33838119908067343","0.33598600244143034","0.3447415517767835","0.372458097680148","0.3969898801156011","0.410723505945411","0.40092707804722","0.41098681784701036","0.3668640889854932","0.3493227469469429"
"INTL.44-2-KAZ-QBTU.A","        Kazakhstan","--","--","--","--","--","--","--","--","--","--","--","--","4.446057152357915","3.675559172643767","3.242075281610903","2.654575322476388","2.5502355942215056","2.309275494611812","2.191255796137196","1.9733616194567292","2.170399275631746","2.185575842077443","2.3201033702972946","2.2703634506703674","2.609973484782243","2.5940955641948946","2.720089801634981","3.2215165951347258","3.6682864893462743","2.9833787701856695","3.1940409902657274","3.492523414365596","3.4460781878004676","3.4694453852879206","3.3051232786529385","3.3283079702628813","3.3887825311912074","3.3457300356830726","3.4007733172330448","3.364084973172065","3.3323902487363664","3.4095826729354735"
"INTL.44-2-KEN-QBTU.A","        Kenya","0.10027400292862558","0.10075529731599282","0.10071169585838381","0.09876487896654254","0.09777357034478375","0.10286576829073749","0.10799770449529521","0.09908041828261913","0.11267805032004984","0.12157467749664731","0.12261246358788301","0.11370488563813942","0.12312719614464804","0.12701771974335288","0.12980801706178013","0.1379135605483502","0.14429816898923797","0.13414368030745308","0.14781433005406722","0.1402686469645024","0.15569324421607458","0.15846159002880655","0.15992364813996102","0.15225662791241448","0.16383905361835008","0.17789033248572694","0.19517908116516838","0.19637864287405946","0.19382160568214904","0.2117092661082484","0.22988303206646862","0.23763806993654252","0.23499416092875827","0.24766567160755765","0.2588203052088414","0.3056442674790978","0.3213864056642992","0.32395773102905023","0.34895281826787616","0.338378358682063","0.33740317374752055","0.35316938112503427"
